53320RD-S,53320-0002,14.5,0,20
53320RD-XL,53320-0005,14.5,0,20
53320RD-XS,53320-0001,14.5,0,20
53321BK-L,53321-0004,16.5,0,20
53321BK-M,53321-0003,16.5,0,20
53321BK-S,53321-0002,16.5,0,20
53321BK-XL,53321-0005,16.5,0,20
53321BK-XS,53321-0001,16.5,0,20
53330RD-L,53330-0004,16.5,0,20
53330RD-M,53330-0003,16.5,0,20
53330RD-S,53330-0002,16.5,0,20
53330RD-XL,53330-0005,16.5,0,20
53330RD-XS,53330-0001,16.5,0,20
53340BK-L,53340-0004,16.5,0,20
53340BK-M,53340-0003,16.5,0,20
53340BK-S,53340-0002,16.5,0,20
53340BK-XL,53340-0005,16.5,0,20
53340BK-XS,53340-0001,16.5,0,20
54120RD-L,54120-0004,14.5,0,20
54120RD-M,54120-0003,14.5,0,20
54120RD-S,54120-0002,14.5,0,20
54120RD-XL,54120-0005,14.5,0,20
54120RD-XS,54120-0001,14.5,0,20
57011PK-XL,57011-0002,7.95,0,20
57021PK-L,57021-0009,9.95,0,20
57021PK-M,57021-0008,9.95,0,20
57021PK-S,57021-0007,9.95,0,20
57021PK-XL,57021-0010,9.95,0,20
57021PK-XS,57021-0006,9.95,0,20
57040PK-L,57040-0023,14,0,20
57040PK-M,57040-0022,14,0,20
57040PK-S,57040-0021,14,0,20
57040PK-XL,57040-0024,14,0,20
57040PK-XS,57040-0020,14,0,20
57040PK-XXS,57040-0019,14,0,20
57050BG-L,57050-0004,15,0,20
57050BG-M,57050-0003,15,0,20
57050BG-S,57050-0002,15,0,20
57050BG-XL,57050-0005,15,0,20
57050BG-XS,57050-0001,15,0,20
57070PK-L,57070-0004,6.95,0,20
57070PK-M,57070-0003,6.95,0,20
57070PK-S,57070-0002,6.95,0,20
57070PK-XL,57070-0005,6.95,0,20
57070PK-XS,57070-0001,6.95,0,20
57080BN-L,57080-0004,16.5,0,20
57080BN-M,57080-0003,16.5,0,20
57080BN-S,57080-0002,16.5,0,20
57080BN-XL,57080-0005,16.5,0,20
57080BN-XS,57080-0001,16.5,0,20
57090GRY-L,57090-0004,15,0,20
57090GRY-M,57090-0003,15,0,20
57090GRY-S,57090-0002,15,0,20
57090GRY-XL,57090-0005,15,0,20
57090GRY-XS,57090-0001,15,0,20
57110RD-L,57110-0024,9.95,0,20
57110RD-M,57110-0023,9.95,0,20
57110RD-S,57110-0022,9.95,0,20
57110RD-XL,57110-0025,9.95,0,20
57110RD-XS,57110-0021,9.95,0,20
57130BL-L,57130-0004,13,0,20
57130BL-M,57130-0003,13,0,20
57130BL-S,57130-0002,13,0,20
57130BL-XL,57130-0005,13,0,20
57130BL-XS,57130-0001,13,0,20
57140GRY-L,57140-0009,14,0,20
57140GRY-M,57140-0008,14,0,20
57140GRY-S,57140-0007,14,0,20
57140GRY-XL,57140-0010,14,0,20
57140GRY-XS,57140-0006,14,0,20
57230BG-L,57230-0005,8.95,0,20
57230BG-M,57230-0004,8.95,0,20
57230BG-S,57230-0003,8.95,0,20
57230BG-XL,57230-0006,8.95,0,20
57230BG-XS,57230-0002,8.95,0,20
57230BG-XXS,57230-0001,8.95,0,20
57240RD-L,57240-0004,14,0,20
57240RD-M,57240-0003,14,0,20
57240RD-S,57240-0002,14,0,20
57240RD-XL,57240-0005,14,0,20
57240RD-XS,57240-0001,14,0,20
57320PK-L,57320-0009,8.95,0,20
57320PK-M,57320-0008,8.95,0,20
57320PK-S,57320-0007,8.95,0,20
57320PK-XL,57320-0010,8.95,0,20
57320PK-XS,57320-0006,8.95,0,20
57330BG-L,57330-0005,14,0,20
57330BG-M,57330-0004,14,0,20
57330BG-S,57330-0003,14,0,20
57330BG-XL,57330-0006,14,0,20
57330BG-XS,57330-0002,14,0,20
57330BG-XXS,57330-0001,14,0,20
57340GRY-L,57340-0005,15,0,20
57340GRY-M,57340-0004,15,0,20
57340GRY-S,57340-0003,15,0,20
57340GRY-XL,57340-0006,15,0,20
57340GRY-XS,57340-0002,15,0,20
57340GRY-XXS,57340-0001,15,0,20
57420GRY-L,57420-0014,18,0,20
57420GRY-M,57420-0013,17,0,20
57420GRY-S,57420-0012,17,0,20
57420GRY-XL,57420-0015,19,0,20
57420GRY-XS,57420-0011,17,0,20
57510BK-L,57510-0004,15,0,20
57510BK-L,57510-0004,15,0,20
57510BK-M,57510-0003,15,0,20
57510BK-M,57510-0003,15,0,20
57510BK-S,57510-0002,15,0,20
57510BK-S,57510-0002,15,0,20
57510BK-XL,57510-0005,15,0,20
57510BK-XL,57510-0005,15,0,20
57510BK-XS,57510-0001,15,0,20
57510BK-XS,57510-0001,15,0,20
57530BL-L,57530-0005,9.95,0,20
57530BL-M,57530-0004,9.95,0,20
57530BL-S,57530-0003,9.95,0,20
57530BL-XL,57530-0006,9.95,0,20
57530BL-XS,57530-0002,9.95,0,20
57530BL-XXL,57530-0013,9.95,0,20
57530BL-XXS,57530-0001,9.95,0,20
57610BK-L,57610-0004,8.95,0,20
57610BK-M,57610-0003,8.95,0,20
57610BK-S,57610-0002,8.95,0,20
57610BK-XL,57610-0005,8.95,0,20
57610BK-XS,57610-0001,8.95,0,20
57620BG-L,57620-0007,15,0,20
57620BG-M,57620-0006,15,0,20
57620BG-S,57620-0005,15,0,20
57620BG-XL,57620-0008,15,0,20
57620BG-XS,57620-0004,15,0,20
57620BG-XXS,57620-0003,15,0,20
57710OR-L,57710-0004,14,0,20
57710OR-M,57710-0003,14,0,20
57710OR-S,57710-0002,14,0,20
57710OR-XL,57710-0005,14,0,20
57710OR-XS,57710-0001,14,0,20
57720BL-L,57720-0005,15,0,20
57720BL-M,57720-0004,15,0,20
57720BL-S,57720-0003,15,0,20
57720BL-XL,57720-0006,15,0,20
57720BL-XS,57720-0002,15,0,20
57720BL-XXS,57720-0001,15,0,20
57730BN-L,57730-0005,8.95,0,20
57730BN-M,57730-0004,8.95,0,20
57730BN-S,57730-0003,8.95,0,20
57730BN-XL,57730-0006,8.95,0,20
57730BN-XS,57730-0002,8.95,0,20
58510PK-L,58510-0011,14,0,20
58510PK-M,58510-0010,14,0,20
58510PK-S,58510-0009,14,0,20
58510PK-XL,58510-0012,14,0,20
58510PK-XS,58510-0008,14,0,20
58510PK-XXS,58510-0007,14,0,20
58520CR-L,58520-0005,14,0,20
58520CR-M,58520-0004,14,0,20
58520CR-S,58520-0003,14,0,20
58520CR-XL,58520-0006,14,0,20
58520CR-XS,58520-0002,14,0,20
58520CR-XXS,58520-0001,14,0,20
59110GRY-3XL,59110-0001,16,0,20
59110GRY-4XL,59110-0002,17,0,20
59110GRY-L,59110-0007,14,0,20
59110GRY-M,59110-0006,14,0,20
59110GRY-S,59110-0005,14,0,20
59110GRY-XL,59110-0008,14,0,20
59110GRY-XS,59110-0004,14,0,20
59110GRY-XXL,59110-0009,15,0,20
59110GRY-XXS,59110-0003,14,0,20
59120RD-3XL,59120-0008,16,0,20
59120RD-4XL,59120-0009,17,0,20
59120RD-L,59120-0005,14,0,20
59120RD-M,59120-0004,14,0,20
59120RD-S,59120-0003,14,0,20
59120RD-XL,59120-0006,14,0,20
59120RD-XS,59120-0002,14,0,20
59120RD-XXL,59120-0007,15,0,20
59120RD-XXS,59120-0001,14,0,20
59130YW-3XL,59130-0008,16,0,20
59130YW-4XL,59130-0009,17,0,20
59130YW-L,59130-0005,14,0,20
59130YW-M,59130-0004,14,0,20
59130YW-S,59130-0003,14,0,20
59130YW-XL,59130-0006,14,0,20
59130YW-XS,59130-0002,14,0,20
59130YW-XXL,59130-0007,15,0,20
59130YW-XXS,59130-0001,14,0,20
59140GRY-3XL,59140-0008,16,0,20
59140GRY-4XL,59140-0009,17,0,20
59140GRY-L,59140-0005,14,0,20
59140GRY-M,59140-0004,14,0,20
59140GRY-S,59140-0003,14,0,20
59140GRY-XL,59140-0006,14,0,20
59140GRY-XS,59140-0002,14,0,20
59140GRY-XXL,59140-0007,15,0,20
59140GRY-XXS,59140-0001,14,0,20
66110GN-XS,66110-0001,19,0,19
66120GN-L,66120-0004,21,0,20
66120GN-M,66120-0003,20,0,20
66120GN-S,66120-0002,20,0,20
66120GN-XL,66120-0005,22,0,20
66120GN-XS,66120-0001,20,0,20
66120GN-XXL,66120-0006,23,0,20
66210BK-L,66210-0004,9.95,0,20
66210BK-M,66210-0003,9.95,0,20
66210BK-S,66210-0002,9.95,0,20
66210BK-XL,66210-0005,9.95,0,20
66210BK-XS,66210-0001,9.95,0,20
66210BK-XXL,66210-0006,9.95,0,20
66310BL-L,66310-0004,16,0,20
66310BL-M,66310-0003,16,0,20
66310BL-S,66310-0002,16,0,20
66310BL-XL,66310-0005,17,0,20
66310BL-XS,66310-0001,16,0,20
66410BL-L,66410-0004,15.5,0,20
66410BL-M,66410-0003,14.5,0,20
66410BL-S,66410-0002,14.5,0,20
66410BL-XL,66410-0005,16.5,0,20
66410BL-XS,66410-0001,14.5,0,20
66410BL-XXL,66410-0006,17.5,0,20
67010BK-L,67010-0004,6.95,0,20
67010BK-M,67010-0003,6.95,0,20
67010BK-S,67010-0002,6.95,0,20
67010BK-XL,67010-0005,6.95,0,20
67010BK-XS,67010-0001,6.95,0,20
67010BK-XXL,67010-0006,6.95,0,20
71110BK-L,71110-0004,9.95,0,20
71110BK-M,71110-0003,9.95,0,20
71110BK-S,71110-0002,9.95,0,20
71110BK-XL,71110-0005,9.95,0,20
71110BK-XS,71110-0001,9.95,0,20
73020BG-XL,73020-0003,14.5,0,20
73040PK-XL,73040-0005,9.95,0,20
73040PK-XS,73040-0001,9.95,0,20
74010GN-XS,74010-0001,16.5,0,20
74210BN-L,74210-0004,8.95,0,20
74210BN-M,74210-0003,8.95,0,20
74210BN-S,74210-0002,8.95,0,20
74210BN-XL,74210-0005,8.95,0,20
74210BN-XS,74210-0001,8.95,0,20
75110BK-L,75110-0004,19,0,20
75110BK-M,75110-0003,18,0,20
75110BK-S,75110-0002,18,0,20
75110BK-XL,75110-0005,20,0,20
75110BK-XS,75110-0001,18,0,20
75110BK-XXL,75110-0006,21,0,20
76010BK-L,76010-0004,19.5,0,20
76010BK-M,76010-0003,18.5,0,20
76010BK-S,76010-0002,18.5,0,20
76010BK-XL,76010-0005,20.5,0,20
76010BK-XS,76010-0001,18.5,0,20
76110PK-L,76110-0009,19,0,20
76110PK-M,76110-0008,19,0,20
76110PK-S,76110-0007,19,0,20
76110PK-XL,76110-0010,20,0,20
76110PK-XS,76110-0006,19,0,20
77040PK-XL,77040-0011,6.95,0,20
77040PK-XS,77040-0007,6.95,0,20
77110PK-L,77110-0022,19,0,20
77110PK-M,77110-0021,18,0,20
77110PK-S,77110-0020,18,0,20
77110PK-XL,77110-0023,20,0,20
77110PK-XS,77110-0019,18,0,20
77110PK-XXL,77110-0024,21,0,20
77120BG-L,77120-0004,16,0,20
77120BG-M,77120-0003,16,0,20
77120BG-S,77120-0002,16,0,20
77120BG-XL,77120-0005,17,0,20
77120BG-XS,77120-0001,16,0,20
77120BG-XXL,77120-0006,18,0,20
77210BK-L,77210-0004,9.95,0,20
77210BK-M,77210-0003,9.95,0,20
77210BK-S,77210-0002,9.95,0,20
77210BK-XL,77210-0005,9.95,0,20
77210BK-XS,77210-0001,9.95,0,20
77210BK-XXL,77210-0006,9.95,0,20
77310BK-L,77310-0004,18,0,20
77310BK-M,77310-0003,17,0,20
77310BK-S,77310-0002,17,0,20
77310BK-XL,77310-0005,19,0,20
77310BK-XS,77310-0001,17,0,20
77410GRY-L,77410-0004,18.5,0,20
77410GRY-M,77410-0003,17.5,0,20
77410GRY-S,77410-0002,17.5,0,20
77410GRY-XL,77410-0005,19.5,0,20
77410GRY-XS,77410-0001,17.5,0,20
77410GRY-XXL,77410-0006,20.5,0,20
77510BG-L,77510-0004,17,0,20
77510BG-M,77510-0003,17,0,20
77510BG-S,77510-0002,17,0,20
77510BG-XL,77510-0005,17,0,20
77510BG-XS,77510-0001,17,0,20
81110GN-L,81110-0004,13.5,0,20
81110GN-M,81110-0003,13.5,0,20
81110GN-S,81110-0002,13.5,0,20
81110GN-XL,81110-0005,13.5,0,20
81110GN-XS,81110-0001,13.5,0,20
83112PK-L,83112-0010,12.5,0,20
83112PK-M,83112-0009,12.5,0,20
83112PK-S,83112-0008,12.5,0,20
83112PK-XL,83112-0011,12.5,0,20
83112PK-XS,83112-0007,12.5,0,20
83112PK-XXL,83112-0012,12.5,0,20
83120BL-L,83120-0004,14.5,0,20
83120BL-M,83120-0003,14.5,0,20
83120BL-S,83120-0002,14.5,0,20
83120BL-XL,83120-0005,14.5,0,20
83120BL-XS,83120-0001,14.5,0,20
83130YW-L,83130-0004,14.5,0,20
83130YW-M,83130-0003,14.5,0,20
83130YW-S,83130-0002,14.5,0,20
83130YW-XL,83130-0005,14.5,0,20
83130YW-XS,83130-0001,14.5,0,20
83140PK-L,83140-0004,14.5,0,20
83140PK-M,83140-0003,14.5,0,20
83140PK-S,83140-0002,14.5,0,20
83140PK-XL,83140-0005,14.5,0,20
83140PK-XS,83140-0001,14.5,0,20
83310GN-L,83310-0004,12.5,0,20
83310GN-M,83310-0003,12.5,0,20
83310GN-S,83310-0002,12.5,0,20
83310GN-XL,83310-0005,12.5,0,20
83310GN-XS,83310-0001,12.5,0,20
83320PK-L,83320-0009,12.5,0,20
83320PK-M,83320-0008,12.5,0,20
83320PK-S,83320-0007,12.5,0,20
83320PK-XL,83320-0010,12.5,0,20
83320PK-XS,83320-0006,12.5,0,20
122,1212,12121,12121,20
